Date,m1,m2,m3,m4,pib,selic,indice_ipca,selic_lag1,selic_lag3,selic_lag6,selic_lag12,pib_lag1,pib_lag3,pib_lag6,pib_lag12,pib_real,m1_real,m2_real,m3_real,m4_real,log_m1,log_m2,log_m3,log_m4,log_pib,dlog_m1,dlog_m2,dlog_m3,dlog_m4,dlog_mean,D_crise
2020-01-01,404.550142,3032.05611,6750.42915,7195.871247,167600.0,4.4,294.1277678351041,4.59,5.38,6.4,6.4,169076.66666666666,172030.0,173640.0,166910.0,56982.03921159903,137.5423153609902,1030.8636047242746,2295.0669362793624,2446.5120379365876,4.923931617841827,6.938152181108453,7.738517288204121,7.802418631189824,10.950491395610868,-0.10349412823391901,-0.024072609637737052,-0.011393844384323337,-0.010480255325574284,-0.03736020939538842,0
2020-02-01,409.907807,3043.035747,6787.939129,7215.768079,162560.0,4.19,294.86308725469183,4.4,4.9,5.9,6.4,167600.0,170553.33333333334,173103.3333333333,167833.33333333334,55130.6714968994,139.01631798555266,1032.0165115722125,2302.0647284808592,2447.158830961872,4.934591321819886,6.939269945498993,7.741561707253525,7.8026829697799664,10.917461491754416,0.010659703978058488,0.0011177643905400103,0.0030444190494041123,0.00026433859014218797,0.0037715565020361996,0
2020-03-01,435.822892,3209.501552,6874.426696,7333.256201,157519.99999999997,3.95,295.06949141577013,4.19,4.59,5.71,6.4,162560.0,169076.66666666666,172566.66666666666,168756.66666666666,53384.034806243355,147.7017803192334,1087.7104022515243,2329.7653251157476,2485.264120602362,4.995195243081707,6.991830217584022,7.753522822652821,7.818134218839462,10.885267006580895,0.060603921261821014,0.05256027208502889,0.011961115399295785,0.015451249059495353,0.03514413945141026,1
2020-04-01,471.27106,3392.853533,7041.664378,7472.941427,152480.0,3.65,294.15477599238125,3.95,4.4,5.38,6.4,157519.99999999997,167600.0,172030.0,169680.0,51836.6562247996,160.21193550575092,1153.424594774513,2393.8636910598325,2540.4793791937454,5.076497535640207,7.05049070467038,7.780663946760828,7.8401080741709865,10.855852827109397,0.08130229255850008,0.05866048708635763,0.027141124108006842,0.02197385533152474,0.04726943977109732,1
2020-05-01,503.444375,3538.699264,7210.605349,7627.555239,157776.66666666666,3.01,293.0369878436102,3.65,4.19,4.9,6.4,152480.0,162560.0,170553.33333333334,171000.0,53841.894781852556,171.80233072443448,1207.594744281413,2460.6468289416766,2602.932583742883,5.146344575956586,7.096385845621667,7.808179532958293,7.864394005213485,10.893807156527227,0.0698470403163789,0.045895140951286884,0.02751558619746497,0.0242859310424981,0.04188592462690721,1
2020-06-01,534.044506,3633.595533,7400.929374,7832.931679,163073.3333333333,2.58,293.79888401200355,3.01,3.95,4.59,6.4,157776.66666666666,157519.99999999997,169076.66666666666,172320.0,55505.08943617046,181.77213565528072,1236.7628778506676,2519.0461151301124,2666.0862601098156,5.202753900773573,7.12025266270828,7.8316355831044975,7.888366855845311,10.924229997082817,0.056409324816987017,0.023866817086613423,0.023456050146204888,0.02397285063182597,0.031926260670407824,1
2020-07-01,546.432508,3718.433395,7560.493317,7957.422496,168370.0,2.15,294.8565599944468,2.58,3.65,4.4,6.4,163073.3333333333,152480.0,167600.0,173640.0,57102.34155996767,185.3214688560062,1261.0990900355182,2564.1258641633717,2698.74358438892,5.222091986569304,7.139738913397472,7.84937290582301,7.90054160457336,10.95260040285877,0.019338085795731708,0.019486250689191742,0.017737322718512694,0.012174748728049245,0.017184101982871347,1
2020-08-01,565.32057,3757.567018,7689.525475,8097.711101,169400.0,1.94,295.56421573843346,2.15,3.01,4.19,5.9,168370.0,157776.66666666666,162560.0,173103.3333333333,57314.110091701536,191.26827264512082,1271.3200103104998,2601.6429139733978,2739.7467859120875,5.253677011385142,7.147811017870353,7.863898414440924,7.915620781210991,10.956302121807294,0.031585024815838025,0.008072104472881314,0.014525508617913907,0.015079176637630809,0.017315453636066014,1
2020-09-01,586.004391,3842.696583,7752.745912,8229.714368,170430.0,1.9,297.4558267191594,1.94,2.58,3.95,5.71,169400.0,163073.3333333333,157519.99999999997,172566.66666666666,57295.90234616925,197.0055175800175,1291.8545336239292,2606.352007795663,2766.701348153459,5.283231736366164,7.163834087929451,7.865706824462963,7.925411040515165,10.955984387862447,0.029554724981021963,0.016023070059097755,0.0018084100220390198,0.00979025930417432,0.014294116091583264,1
2020-10-01,590.278158,3892.841631,7792.807281,8289.635769,171460.0,1.9,300.0139468289442,1.9,2.15,3.65,5.38,170430.0,168370.0,152480.0,172030.0,57150.67643097258,196.7502391935641,1297.5535544750992,2597.481671558137,2763.083468825006,5.281935103020098,7.168235889313566,7.862297666762977,7.924102533958616,10.953446505215423,-0.0012966333460662227,0.004401801384115167,-0.003409157699985954,-0.001308506556548572,-0.00040312405462139544,1
2020-11-01,607.51747,3922.090546,7835.982778,8343.589906,171150.0,1.9,302.6840709557217,1.9,1.94,3.01,4.9,171460.0,169400.0,157776.66666666666,170553.33333333334,56544.105363587754,200.71008959334068,1295.7703831642152,2588.8322280250713,2756.5341908000655,5.301861526553349,7.166860687730742,7.858962175807494,7.921729441653182,10.942776238508811,0.019926423533251025,-0.0013752015828236708,-0.0033354909554832446,-0.0023730923054348096,0.003210659672377325,1
2020-12-01,641.107547,3998.221163,8035.557724,8446.332255,170840.0,1.9,306.77030591362404,1.9,1.9,2.58,4.59,171150.0,170430.0,163073.3333333333,169076.66666666666,55689.875032462456,208.98618107468124,1303.3273057809452,2619.405323493903,2753.3082870733247,5.342268130518938,7.1726757395801055,7.870702595226559,7.920558481100935,10.927553632595965,0.040406603965588594,0.005815051849363151,0.01174041941906534,-0.001170960552246747,0.014197778670442585,1
2021-01-01,590.9036,3886.07622,7988.869455,8454.294566,170530.0,1.9,307.53723167840803,1.9,1.9,2.15,4.4,170840.0,171460.0,168370.0,167600.0,55450.196735308906,192.1405082484154,1263.611628026773,2597.6918018674137,2749.0312375708268,5.258226918176467,7.141729271185979,7.862378561197192,7.919003851349439,10.923240540748935,-0.08404121234247075,-0.030946468394126292,-0.008324034029366878,-0.001554629751495895,-0.031216586129364954,1
2021-02-01,587.846663,3883.410796,8004.776613,8526.838222,170813.33333333334,1.9,310.1820518708423,1.9,1.9,1.94,4.19,170530.0,171150.0,169400.0,162560.0,55068.73537752559,189.5166594760858,1251.9779183152175,2580.6704690744436,2748.9785983976008,5.244476933460941,7.132479914376088,7.855804515889133,7.918984702903074,10.916337418083748,-0.013749984715525798,-0.009249356809891474,-0.006574045308059162,-1.9148446364525284e-05,-0.00739813381996024,1
2021-03-01,593.105306,3935.393883,8062.170326,8657.345746,171096.66666666666,2.23,313.0667449532412,1.9,1.9,1.9,3.95,170813.33333333334,170840.0,170430.0,157519.99999999997,54651.81767939652,189.45011425234085,1257.0462837206744,2575.224119445885,2765.3354709689906,5.244125740538278,7.13652002869255,7.853691845988378,7.924917234252885,10.908737753424791,-0.0003511929226629462,0.004040114316461896,-0.00211266990075476,0.005932531349810866,0.0018771957107137638,1
2021-04-01,598.687912,3941.404119,8132.092713,8686.640837,171380.0,2.65,314.0372518625963,2.23,1.9,1.9,3.65,171096.66666666666,170530.0,171460.0,152480.0,54573.1434673825,190.64232298846812,1255.0753439673201,2589.5312306955584,2766.117963865239,5.250399017926425,7.134950884797575,7.859232146303116,7.925200159133547,10.907297162834618,0.0062732773881464254,-0.001569143894974978,0.005540300314737401,0.00028292488066128385,0.002631839672142533,1
2021-05-01,602.415023,3959.086827,8217.877065,8772.215183,172740.0,3.29,316.6437610530558,2.65,1.9,1.9,3.01,171380.0,170813.33333333334,171150.0,157776.66666666666,54553.41972490538,190.2500845102902,1250.3283860175688,2595.3068008256255,2770.3736065496505,5.248339440948215,7.1311615046084835,7.861460016290116,7.926737466097137,10.906935679028752,-0.0020595769782092432,-0.0037893801890911405,0.0022278699870001972,0.0015373069635904457,-0.0005209450541774352,1
2021-06-01,636.140891,4061.317241,8345.682829,8905.135045,174100.0,3.76,318.3219729866371,3.29,2.23,1.9,2.58,172740.0,171096.66666666666,170840.0,163073.3333333333,54693.05130478963,199.84196661997464,1275.8519944114857,2621.7740329695507,2797.5244565896905,5.297526887301497,7.151369465336633,7.871606479438801,7.936490182449812,10.909491947521518,0.04918744635328132,0.020207960728149565,0.010146463148685392,0.009752716352674717,0.022323646645697748,1
2021-07-01,645.132915,4111.578695,8447.83094,9028.343889,175460.0,4.15,321.3778639273088,3.76,2.65,1.9,2.15,174100.0,171380.0,170530.0,168370.0,54596.16846531988,200.7396860245235,1279.359643740112,2628.628753942674,2809.2612785061283,5.302008974294183,7.154114953404671,7.874217602869108,7.9406768375547605,10.9077189846428,0.004482086992686263,0.002745488068037538,0.002611123430306783,0.0041866551049487555,0.003506338398994835,1
2021-08-01,636.970352,4150.515916,8531.334851,9164.711643,174960.0,5.01,324.1738513434763,4.15,3.29,1.9,1.94,175460.0,172740.0,170813.33333333334,169400.0,53971.040315223414,196.49035520915666,1280.3364302206928,2631.715918987148,2827.0977455518428,5.2806133471996555,7.15487815848822,7.875391353104446,7.947005932812823,10.896202891232424,-0.02139562709452747,0.0007632050835493231,0.0011737502353375007,0.0063290952580628,-0.0032823941293944614,1
2021-09-01,629.638197,4195.671424,8583.398277,9280.64838,174460.0,5.43,327.93426801906065,5.01,3.76,2.23,1.9,174960.0,174100.0,171096.66666666666,170430.0,53199.68573392879,192.00134246519283,1279.424516792534,2617.4142546460266,2830.0331148864802,5.25750236400955,7.15416565955913,7.869942183715676,7.948043691942138,10.88180776805531,-0.023110983190105294,-0.0007124989290900885,-0.0054491693887692705,0.001037759129314253,-0.0070587230946626,1
2021-10-01,619.047658,4177.585149,8561.880135,9333.664154,173960.0,6.3,332.03344636929893,5.43,4.15,2.65,1.9,174460.0,175460.0,171380.0,171460.0,52392.3122511326,186.44135546256808,1258.1820279495419,2578.619783224243,2811.0614325337515,5.228116741712869,7.137423123096178,7.8550095670268245,7.941317425002041,10.866515146781119,-0.02938562229668129,-0.016742536462952096,-0.01493261668885193,-0.006726266940096259,-0.016946760597145394,1
2021-11-01,623.268166,4187.267597,8691.065342,9428.615562,173656.66666666666,7.65,335.1877641098073,6.3,5.01,3.29,1.9,173960.0,174960.0,172740.0,171150.0,51808.77265250555,185.94597796708882,1249.230444947941,2592.8945721159475,2812.93548618654,5.2254561904898775,7.1302829966680905,7.860530126060304,7.9419838740592645,10.855314770134404,-0.0026605512229913586,-0.007140126428087257,0.0055205590334796995,0.0006664490572232395,-0.0009034173900939191,1
2021-12-01,653.420212,4320.167468,8814.965194,9555.234492,173353.33333333334,8.76,337.63463478780886,7.65,5.43,3.76,1.9,173656.66666666666,174460.0,174100.0,170840.0,51343.4687890594,193.52878664555575,1279.5391890749206,2610.8000441186628,2830.0516319971493,5.265426269599033,7.154255283559815,7.867411983659585,7.948050234992815,10.846293017180882,0.039970079109155066,0.02397228689172426,0.006881857599280394,0.0060663609335502855,0.0192226461334275,1
2022-01-01,599.753042,4206.294859,8711.7658,9488.551951,173050.0,9.15,339.4578618156631,8.76,6.3,4.15,1.9,173353.33333333334,173960.0,175460.0,170530.0,50978.34502179593,176.67967352180105,1239.121355593808,2566.376207463057,2795.207599626194,5.174338338876273,7.122157823236103,7.850250146846435,7.93566165818913,10.839156214119443,-0.09108793072275922,-0.03209746032371186,-0.0171618368131492,-0.012388576803684437,-0.03818395116582618,0
2022-02-01,604.77693,4270.96532,8734.415003,9603.103276,174516.6666666667,10.49,342.88638622000127,9.15,7.65,5.01,1.9,173050.0,173656.66666666666,174960.0,170813.33333333334,50896.35333456898,176.37822739686305,1245.5919778803006,2547.320440245144,2800.6662445438997,5.1726307084994705,7.127366180133202,7.842797277919938,7.937612612338961,10.83754655625045,-0.0017076303768028822,0.005208356897099087,-0.007452868926497658,0.0019509541498310412,-0.000500297064092603,0
2022-03-01,602.964529,4370.943102,9031.763011,9864.187068,175983.3333333333,11.15,348.4411456767653,10.49,8.76,5.43,2.23,174516.6666666667,173353.33333333334,174460.0,171096.66666666666,50505.899064109355,173.04630537501035,1254.427944641976,2592.0483625600286,2830.9478344875506,5.153559219810157,7.134434926645501,7.8602037156931726,7.948366858410003,10.829845421592006,-0.0190714886893133,0.007068746512299384,0.017406437773234806,0.010754246071041251,0.004039485416815536,0
2022-04-01,610.803461,4437.05651,9092.619604,9937.518162,177450.0,11.65,352.134621820939,11.15,9.15,6.3,2.65,175983.3333333333,173050.0,173960.0,171380.0,50392.65922855878,173.45737202478045,1260.045515279168,2582.1430329630043,2822.0792691759925,5.155931874817436,7.138903122530531,7.85637496606244,7.945229221733344,10.827600793224427,0.002372655007278901,0.004468195885029225,-0.003828749630732986,-0.0031376366766586727,-3.138385377088326e-05,0
2022-05-01,602.960596,4528.401923,9186.556753,10060.371988,179313.33333333334,12.51,353.7896545434974,11.65,10.49,7.65,3.29,177450.0,174516.6666666667,173656.66666666666,172740.0,50683.599995230295,170.42912031388067,1279.970136165541,2596.6154281287895,2843.602648862393,5.138319493655325,7.154592025520817,7.86196411757406,7.952827065572123,10.833357665756614,-0.01761238116211139,0.015688902990286024,0.005589151511620649,0.007597843838778928,0.002815879294643553,0
2022-06-01,609.435478,4627.983191,9257.217628,10144.119722,181176.66666666666,12.89,356.1600452289388,12.51,11.15,8.76,3.76,179313.33333333334,175983.3333333333,173353.33333333334,174100.0,50869.45295905012,171.11281463597533,1299.4111082912582,2599.1735322387112,2848.1913841512974,5.142323073686689,7.1696664471949125,7.862948801261611,7.954439469765408,10.83701788405445,0.004003580031364251,0.015074421674095895,0.0009846836875508913,0.0016124041932847888,0.0054187723965739565,0
2022-07-01,603.734003,4689.343288,9236.80412,10177.549496,183040.0,13.15,353.738156921382,12.89,11.65,9.15,4.15,181176.66666666666,177450.0,173050.0,175460.0,51744.488520270235,170.67256986194437,1325.6537911577923,2611.1981247340736,2877.142116806458,5.139746924808041,7.189661044014008,7.867564446607028,7.964552759900683,10.854073203432108,-0.002576148878647544,0.0199945968190951,0.004615645345416475,0.010113290135275399,0.008036845855284858,0
2022-08-01,603.313056,4778.94112,9502.994255,10381.80786,181576.66666666666,13.58,352.464699556465,13.15,12.51,10.49,5.01,183040.0,179313.33333333334,174516.6666666667,174960.0,51516.270110215104,171.1697814729242,1355.8637577078584,2696.154896350866,2945.4886895238797,5.1426559380398436,7.212193989785753,7.89958192451785,7.988030021037167,10.849652961228397,0.002909013231802149,0.02253294577174536,0.032017477910822656,0.02347726113648374,0.020234174512713476,0
2022-09-01,606.755327,4860.082436,9595.062884,10475.858204,180113.33333333334,13.65,351.44255192775125,13.58,12.89,11.15,5.43,181576.66666666666,181176.66666666666,175983.3333333333,174460.0,51249.72270584941,172.6470866068419,1382.8952724538387,2730.1938343460843,2980.816678725234,5.151249549131458,7.231934603890641,7.912127887250484,7.9999525952172155,10.844465486368446,0.00859361109161405,0.019740614104888365,0.01254596273263342,0.011922574180048606,0.01320069052729611,0
2022-10-01,594.572665,4865.558637,9513.988858,10469.645139,178650.0,13.65,353.516062984125,13.65,13.15,11.65,6.3,180113.33333333334,183040.0,177450.0,173960.0,50535.186008796,168.1883023874646,1376.3331136719783,2691.2465526148485,2961.575508230909,5.125084199267061,7.227178077619017,7.897759767717176,7.993476672008873,10.83042512529344,-0.02616534986439678,-0.00475652627162404,-0.014368119533307855,-0.006475923208342671,-0.012941479719417837,0
2022-11-01,606.868801,4960.8855,9618.77699,10618.431343,179346.66666666666,13.65,354.9654788423599,13.65,13.58,12.51,7.65,178650.0,181576.66666666666,179313.33333333334,173656.66666666666,50525.10099054293,170.96558318267063,1397.5684385362804,2709.778151207683,2991.3983122047885,5.141462268307952,7.242489175949143,7.9046220474997915,8.003496220009245,10.83022554109304,0.016378069040890786,0.015311098330125894,0.006862279782615666,0.01001954800037197,0.012142748788501079,0
2022-12-01,645.798347,5105.452217,9687.094657,10709.515205,180043.33333333334,13.65,357.16626481118254,13.65,13.65,12.89,8.76,179346.66666666666,180113.33333333334,181176.66666666666,173353.33333333334,50408.82946448316,180.8116864960368,1429.4329336223898,2712.208741808559,2998.467733413073,5.197456083568468,7.26503309469283,7.905518615791693,8.005856681641236,10.827921626503237,0.05599381526051683,0.022543918743687108,0.000896568291901545,0.0023604616319907734,0.020448690982024065,0
2023-01-01,595.517983,5034.001567,9649.836121,10729.241619,180740.0,13.65,359.05924601468183,13.65,13.65,13.15,9.15,180043.33333333334,178650.0,183040.0,173050.0,50337.09673433938,165.85507534198115,1401.997476147477,2687.5331099551804,2988.153553511691,5.111114366926525,7.2456532674127985,7.896378992343351,8.002410934996437,10.82649759389026,-0.08634171664194312,-0.019379827280031847,-0.009139623448342071,-0.003445746644798575,-0.029576728503778904,0
2023-02-01,599.821499,5094.02124,9732.51687,10819.964725,181920.00000000003,13.65,362.07534368120514,13.65,13.65,13.58,10.49,180740.0,179346.66666666666,181576.66666666666,174516.6666666667,50243.68634175055,165.66206715476383,1406.8953682980166,2687.981117700504,2988.3185678963564,5.109949973389765,7.249140689244702,7.896545676953376,8.002466156331485,10.824640173087047,-0.0011643935367606773,0.0034874218319034256,0.00016668461002478097,5.52213350477615e-05,0.0006362335600538227,0
2023-03-01,600.411789,5227.111932,9926.239857,11004.070457,183100.0,13.65,364.64607862134176,13.65,13.65,13.65,11.15,181920.00000000003,180043.33333333334,180113.33333333334,175983.3333333333,50213.07254756904,164.65603888297497,1433.475426847514,2722.1573023709034,3017.739968191711,5.103858685240432,7.267857143109887,7.909179970803581,8.012263475308197,10.824030681093324,-0.006091288149332463,0.018716453865184945,0.01263429385020487,0.009797318976712432,0.008764194635692446,0
2023-04-01,601.348363,5256.116447,10004.442349,11083.646404,184280.0,13.65,366.8704197009319,13.65,13.65,13.65,11.65,183100.0,180740.0,178650.0,177450.0,50230.26935510983,163.9130141618426,1432.690171991713,2726.9689273819063,3021.133841489659,5.099335885659411,7.267309195094764,7.910945988347927,8.01338748410925,10.824373099164708,-0.0045227995810215305,-0.0005479480151224791,0.0017660175443463544,0.0011240088010531224,-0.0005451803126861332,0
2023-05-01,588.530231,5332.968713,10033.043466,11120.818837,185303.33333333334,13.65,367.71422166624404,13.65,13.65,13.65,12.51,184280.0,181920.00000000003,179346.66666666666,179313.33333333334,50393.30067073772,160.0509842488985,1450.3025444146328,2728.489374312668,3024.3102338026556,5.075492416030818,7.279527464970397,7.911503392285798,8.01443832258058,10.82761352202474,-0.023843469628592295,0.012218269875632792,0.0005574039378712925,0.0010508384713290297,-0.002504239335939795,0
2023-06-01,597.80282,5433.487431,10228.434344,11248.260033,186326.66666666666,13.65,367.420050288911,13.65,13.65,13.65,12.89,185303.33333333334,183100.0,180043.33333333334,181176.66666666666,50712.16623049113,162.70283005239742,1478.82169923158,2783.8530684313882,3061.4170413822626,5.091925408372407,7.299000900495246,7.93159124291765,8.026633173174504,10.8339211258907,0.01643299234158846,0.019473435524848703,0.020087850631851367,0.01219485059392511,0.01704728227305341,0
2023-07-01,595.150194,5480.967355,10337.936158,11310.427028,187350.0,13.65,367.8609543492577,13.65,13.65,13.65,13.15,186326.66666666666,184280.0,180740.0,183040.0,50929.569388906806,161.78672592551027,1489.9562702151347,2810.2836236826774,3074.647334618057,5.086278961243537,7.306502049659916,7.941040690929232,8.030945485734367,10.838198964883292,-0.005646447128869525,0.007501149164670373,0.00944944801158254,0.004312312559862974,0.0039041156518115905,0
2023-08-01,597.125913,5581.01974,10480.749668,11434.014798,185866.6666666667,13.19,368.70703454426103,13.65,13.65,13.65,13.58,187350.0,185303.33333333334,181920.00000000003,181576.66666666666,50410.393416118706,161.95132098254518,1513.6732465379725,2842.5684041951336,3101.1111063104536,5.087295802314824,7.322294589395491,7.952463290135538,8.039515747646105,10.827952651373117,0.0010168410712863007,0.015792539735574707,0.011422599206305506,0.008570261911737376,0.009200560481225972,0
2023-09-01,593.557239,5643.662354,10561.766859,11609.907471,184383.3333333333,12.97,369.6656728340761,13.19,13.65,13.65,13.65,185866.6666666667,186326.66666666666,183100.0,180113.33333333334,49878.402806444385,160.5659607096971,1526.6936501656594,2857.1132337031017,3140.6506809224593,5.078704828298843,7.330859663064923,7.95756703522315,8.052185280658245,10.817343378560457,-0.008590974015980635,0.008565073669432266,0.005103745087612133,0.012669533012140022,0.0044368444383009464,0
2023-10-01,586.994901,5689.46431,10592.400218,11683.681543,182900.0,12.65,370.55287044887785,12.97,13.65,13.65,13.65,184383.3333333333,187350.0,184280.0,178650.0,49358.678500706206,158.4105664298134,1535.3987956180003,2858.539512909089,3153.040355306572,5.065190184414418,7.336545427984216,7.958066113560768,8.056122458482047,10.806868885544745,-0.013514643884424693,0.005685764919292957,0.0004990783376186414,0.003937177823802429,-0.0008481557009276663,0
2023-11-01,605.934378,5758.583696,10715.736212,11799.648265,183720.0,12.17,371.5904184861347,12.65,13.19,13.65,13.65,182900.0,185866.6666666667,185303.33333333334,179346.66666666666,49441.533166672656,163.06512435616244,1549.7126431463334,2883.7493323041217,3175.4447041643202,5.094149656940913,7.345824801207666,7.966846577950571,8.063202965822427,10.808546102303517,0.02895947252649478,0.009279373223449738,0.008780464389802844,0.0070805073403796825,0.013524954370031761,0
2023-12-01,644.359232,5904.635775,10848.434217,11939.585295,184540.00000000003,11.87,373.671324829657,12.17,12.97,13.65,13.65,183720.0,184383.3333333333,186326.66666666666,180043.33333333334,49385.64661982693,172.44010690243348,1580.1682876500372,2903.202225095919,3195.210470175312,5.150049969818625,7.36528663152001,7.973569622327307,8.069408239501234,10.807415106702432,0.05590031287771158,0.019461830312343942,0.006723044376736098,0.006205273678807188,0.0220726153113997,0
2024-01-01,597.775972,5841.201208,10883.952756,11974.398343,185360.0,11.65,375.24074439394155,11.87,12.65,13.65,13.65,184540.00000000003,182900.0,187350.0,180740.0,49397.62079924942,159.30465465989823,1556.6543066729696,2900.5253077138195,3191.1242374119256,5.070818435948622,7.3502941219245335,7.972647140161562,8.068128559212584,10.807657540057676,-0.07923153387000248,-0.014992509595476378,-0.0009224821657456417,-0.0012796802886505532,-0.024106551479968763,0
2024-02-01,599.128473,5867.783144,11010.182479,12139.51034,187050.0,11.15,378.35524257241127,11.65,12.17,13.19,13.65,185360.0,183720.0,185866.6666666667,181920.00000000003,49437.66570492321,158.35077873549915,1550.866086618847,2910.0118724779722,3208.495343546532,5.06481269078436,7.346568819422491,7.975912440046553,8.073557365902788,10.808467876310678,-0.006005745164261889,-0.0037253025020422825,0.0032652998849913573,0.005428806690204624,-0.0002592352727770475,0
2024-03-01,605.349163,5969.478261,11200.866302,12309.364664,188740.0,11.0,378.96061096052716,11.15,11.87,12.97,13.65,187050.0,184540.00000000003,184383.3333333333,183100.0,49804.64843605061,159.73933582850742,1575.2239384113157,2955.680875014921,3248.1910541573816,5.0735433356523,7.362152724270968,7.991484317855498,8.085853521644408,10.815863600746011,0.008730644867939397,0.015583904848476493,0.01557187780894509,0.012296155741619685,0.013045645816745166,0
2024-04-01,619.328956,6010.176412,11212.545058,12367.703039,190430.0,10.65,380.40066128217717,11.0,11.65,12.65,13.65,188740.0,185360.0,182900.0,184280.0,50060.3756465978,162.80964231568157,1579.959506837375,2947.5619259459313,3251.2306885359935,5.092581679797834,7.365154497108655,7.988733641841693,8.086788877040798,10.820985068884854,0.019038344145534403,0.003001772837687433,-0.0027506760138047426,0.0009353553963897809,0.0050561990914517185,0
2024-05-01,635.075427,6101.542281,11429.814608,12597.523745,191933.33333333334,10.46,382.15050432407514,10.65,11.15,12.17,13.65,190430.0,187050.0,183720.0,185303.33333333334,50224.54011222973,166.1846366324397,1596.6333190615676,2990.9196713520946,3296.4823027727634,5.113099439113938,7.375652515753543,8.00333620148297,8.100611210048958,10.824259033090287,0.02051775931610411,0.01049801864488753,0.014602559641276436,0.013822333008160825,0.014860167652607226,0
2024-06-01,647.133709,6241.081631,11597.594837,12815.386032,193436.66666666666,10.4,382.9530203831557,10.46,11.0,11.87,13.65,191933.33333333334,188740.0,184540.00000000003,186326.66666666666,50511.85298737887,168.98514296937094,1629.725135672155,3028.4641247629456,3346.4642788762526,5.1298107996347975,7.396166651159446,8.015810880474314,8.115659628309592,10.829963300344117,0.01671136052085931,0.020514135405903744,0.012474678991344135,0.015048418260633412,0.01618714829468515,0
2024-07-01,640.321842,6298.320378,11727.411919,12950.320592,194940.0,10.4,384.4082418606117,10.4,10.65,11.65,13.65,193436.66666666666,190430.0,185360.0,187350.0,50711.711865607234,166.57339054457208,1638.4457178948317,3050.7701557690366,3368.897745094615,5.11543599635523,7.401503338444424,8.023149347814359,8.122340891237593,10.833912166168544,-0.014374803279567416,0.005336687284978048,0.00733846734004473,0.00668126292800153,0.0012454035683642228,0
2024-08-01,649.442236,6361.258911,11906.609138,13102.85801,193130.0,10.4,384.3313602122396,10.4,10.46,11.15,13.19,194940.0,191933.33333333334,187050.0,185866.6666666667,50250.908459134764,168.9797667412199,1655.1495843292926,3098.0061401767484,3409.2606970100483,5.129778984330918,7.41164666700738,8.038514002955724,8.134250742376212,10.824783904546655,0.014342987975688004,0.010143328562955745,0.015364655141365091,0.011909851138618421,0.012940205704656815,0
2024-09-01,646.946561,6372.576455,11905.756113,13150.67522,191320.0,10.5,386.02241819717347,10.4,10.4,11.0,12.97,193130.0,193436.66666666666,188740.0,184383.3333333333,49561.88837257558,167.59300250524595,1650.8306654213538,3084.21364971574,3406.7128229021314,5.121538436014362,7.409033873803152,8.03405200910462,8.133503123794904,10.81097743777295,-0.008240548316556406,-0.0026127932042285806,-0.004461993851103685,-0.0007476185813075631,-0.004015738488299059,0
2024-10-01,624.046032,6418.306026,11967.773663,13265.375595,189510.0,10.65,388.1841437390777,10.5,10.4,10.65,12.65,191320.0,194940.0,190430.0,182900.0,48819.6138499107,160.76030978211708,1653.4178764174708,3083.0145579166865,3417.2893996197,5.0799144965641965,7.410599864673439,8.03366314987198,8.136602942593834,10.795887434245671,-0.04162393945016518,0.0015659908702874148,-0.00038885923263975997,0.003099818798929732,-0.009336747253396949,0
2024-11-01,637.926183,6498.143465,11896.214727,13350.581346,189890.0,11.04,389.69806189966005,10.65,10.4,10.46,12.17,189510.0,193130.0,191933.33333333334,183720.0,48727.46840832201,163.69755083982278,1667.4815967324853,3052.6748501158963,3425.8783020166848,5.098020522993469,7.419069741286589,8.023773485299618,8.1391131563666,10.793998183088934,0.018106026429272504,0.008469876613149907,-0.009889664572362733,0.0025102137727657237,0.00479911306070635,0
2024-12-01,677.275508,6658.392904,12100.598007,13484.592024,190270.0,11.77,391.7244918215383,11.04,10.5,10.4,11.87,189890.0,191320.0,193436.66666666666,184540.00000000003,48572.40330193169,172.89588017604802,1699.7642585578817,3089.058320232064,3442.3663328519433,5.15268956462079,7.438244848991995,8.03562157271189,8.143914401338272,10.790810815316618,0.05466904162732078,0.01917510770540609,0.011848087412271724,0.004801244971671892,0.022623370429167622,0
2025-01-01,618.269518,6544.049603,12083.533103,13437.937969,190650.0,12.24,392.3512510084528,11.77,10.65,10.4,11.65,190270.0,189510.0,194940.0,185360.0,48591.66359479574,157.5806159432075,1667.9058843778264,3079.7743277081263,3424.9764552708143,5.059937174575023,7.419324157092868,8.032611603058593,8.138849876299211,10.791207264204184,-0.09275239004576719,-0.01892069189912693,-0.0030099696532968068,-0.005064525039060186,-0.029936894159312777,0
